iteration,timestamp,time_ms,memory_process_mb,memory_system_mb,temp_delta_c,temp_absolute_c,current_ma
690,2025-12-05T15:38:36.031265,0.184278999995513,0.0,0.0,-0.5,37.3,0.30000000000000004
691,2025-12-05T15:38:36.037954,0.18338999996103666,0.0,0.0,0.0,37.8,0.2
692,2025-12-05T15:38:36.044612,0.18551899995600252,0.0,0.0,0.0,37.8,-0.4
693,2025-12-05T15:38:36.051204,0.18548200000623183,0.0,0.0,-1.0999999999999943,36.2,-0.2
694,2025-12-05T15:38:36.057795,0.18218599996089324,0.0,0.0,1.0999999999999943,37.3,-0.1
695,2025-12-05T15:38:36.065455,0.18435300000874122,0.0,0.0,0.0,37.3,0
696,2025-12-05T15:38:36.072076,0.18475999991096614,0.0,0.0,0.0,37.3,0.1
697,2025-12-05T15:38:36.078710,0.1863899999534624,0.0,0.0,0.5,37.8,0.1
698,2025-12-05T15:38:36.085414,0.18422300001930125,0.0,0.0,0.0,37.8,0.0
699,2025-12-05T15:38:36.092081,0.18563100002211286,0.0,0.0,0.0,37.3,0.2
700,2025-12-05T15:38:36.098688,0.18657500004337635,0.0,0.0,0.5,37.8,-0.2
701,2025-12-05T15:38:37.106945,0.20687100004579406,0.0,0.0,0.0,37.3,0.1
702,2025-12-05T15:38:37.113742,0.20264900001620845,0.0,0.0,0.5,37.8,0.1
703,2025-12-05T15:38:37.120488,0.20188999997117207,0.0,0.0,-1.0999999999999943,36.7,-0.30000000000000004
704,2025-12-05T15:38:37.127182,0.2056309999716177,0.0,0.0,0.0,36.7,-0.1
705,2025-12-05T15:38:37.133882,0.19865000001573208,0.0,0.0,-1.0999999999999943,36.7,-0.2
706,2025-12-05T15:38:37.140630,0.2050570000164953,0.0,0.0,0.0,36.7,0.1
707,2025-12-05T15:38:37.147262,0.20239000002675311,0.0,0.0,0.5999999999999943,37.3,0.30000000000000004
708,2025-12-05T15:38:37.154034,0.20088999997369683,0.0,0.0,0.0,36.7,0.1
709,2025-12-05T15:38:37.160769,0.20301999995808728,0.0,0.0,0.5,37.8,0
710,2025-12-05T15:38:37.167469,0.20250199997917662,0.0,0.0,-1.0999999999999943,36.7,0.0
711,2025-12-05T15:38:37.174193,0.20398200001636724,0.0,0.0,0.0,37.8,0.0
712,2025-12-05T15:38:37.180933,0.2007040000080451,0.0,0.0,0.0,37.3,0.2
713,2025-12-05T15:38:37.187638,0.2036500000031083,0.0,0.0,0.0,37.3,0
714,2025-12-05T15:38:37.194381,0.19796399999449932,0.0,0.0,0.0,37.3,-0.1
715,2025-12-05T15:38:37.201105,0.20433400004549185,0.0,0.0,0.0,37.3,0.20000000000000004
716,2025-12-05T15:38:37.207843,0.20405700001902005,0.0,0.0,0.5,37.8,-0.2
717,2025-12-05T15:38:37.217136,0.18418699994526833,0.0,0.0,0.0,36.7,0.30000000000000004
718,2025-12-05T15:38:37.223781,0.1827600000297025,0.0,0.0,-0.5999999999999943,36.7,0.0
719,2025-12-05T15:38:37.230353,0.177946000007978,0.0,0.0,0.5999999999999943,37.3,0.2
720,2025-12-05T15:38:37.237039,0.18301900001915783,0.0,0.0,0.0,38.4,0.1
721,2025-12-05T15:38:37.243721,0.1855010000326729,0.0,0.0,0.5999999999999943,37.3,-0.4
722,2025-12-05T15:38:37.250375,0.1847789999374072,0.0,0.0,1.1000000000000014,38.4,0
723,2025-12-05T15:38:37.257062,0.1851860000670058,0.0,0.0,-0.6000000000000014,37.8,0.1
724,2025-12-05T15:38:37.263770,0.18620499997723527,0.0,0.0,0.0,37.8,-0.1
725,2025-12-05T15:38:37.270410,0.18398299994260015,0.0,0.390625,-1.0999999999999943,36.2,0
726,2025-12-05T15:38:37.277077,0.1873710000381834,0.0,0.0,1.0999999999999943,37.3,0.1
727,2025-12-05T15:38:37.283729,0.18574199998511176,0.0,0.0,0.0,37.3,-0.2
728,2025-12-05T15:38:37.290364,0.18451999994795187,0.0,0.0,0.0,37.3,0.0
729,2025-12-05T15:38:37.297049,0.1840009999796166,0.0,0.0,-0.5,37.3,0.1
730,2025-12-05T15:38:37.303762,0.18663099990590126,0.0,0.0,0.5,37.8,0.1
731,2025-12-05T15:38:37.310304,0.17992699997648742,0.0,0.0,0.0,38.4,0.1
732,2025-12-05T15:38:37.316992,0.18338999996103666,0.0,0.0,0.0,37.3,-0.2
733,2025-12-05T15:38:37.323602,0.18370499992670375,0.0,0.0,1.1000000000000014,38.4,-0.2
734,2025-12-05T15:38:37.330156,0.18201999989742035,0.0,0.0,-1.6999999999999957,36.7,-0.10000000000000003
735,2025-12-05T15:38:37.336830,0.1855010000326729,0.0,0.0,0.0,37.8,-0.1
736,2025-12-05T15:38:37.343474,0.18329700003505423,0.0,0.0,0.5,37.8,-0.10000000000000003
737,2025-12-05T15:38:37.350076,0.18277899994245672,0.0,0.0,-0.5,37.3,-0.1
738,2025-12-05T15:38:37.356691,0.18453799998496834,0.0,0.0,0.0,37.3,0.2
739,2025-12-05T15:38:37.363296,0.18566700009614578,0.0,0.0,0.0,37.8,-0.1
740,2025-12-05T15:38:37.369920,0.17881500002658868,0.0,0.0,-1.0999999999999943,36.7,-0.4
741,2025-12-05T15:38:37.376558,0.18264899995301676,0.0,0.0,0.5999999999999943,37.3,0
742,2025-12-05T15:38:37.383182,0.18566799997188355,0.0,0.0,0.0,37.3,-0.1
743,2025-12-05T15:38:37.389860,0.18350099992403557,0.0,0.0,0.0,37.3,-0.4
744,2025-12-05T15:38:37.396520,0.18152000006921298,0.0,0.0,-1.0999999999999943,36.7,0
745,2025-12-05T15:38:37.403177,0.18714899999849877,0.0,0.0,1.0999999999999943,37.8,-0.30000000000000004
746,2025-12-05T15:38:37.409783,0.18064999994749087,0.0,0.0,0.0,37.8,0.0
747,2025-12-05T15:38:37.416436,0.18548299999565643,0.0,0.0,-1.1000000000000014,37.3,-0.1
748,2025-12-05T15:38:37.423076,0.18466700009867054,0.0,0.0,0.0,37.3,-0.1
749,2025-12-05T15:38:37.429811,0.1856119999956718,0.0,0.0,0.0,37.3,-0.30000000000000004
750,2025-12-05T15:38:37.436509,0.18668699999579985,0.0,0.0,0.0,37.3,-0.4
751,2025-12-05T15:38:37.443719,0.18665000004602916,0.0,0.0,0.0,37.3,0.2
752,2025-12-05T15:38:37.450406,0.1841670000430895,0.0,0.0,0.5,37.8,0.2
753,2025-12-05T15:38:37.457089,0.184613000101308,0.0,0.0,0.0,37.8,-0.2
754,2025-12-05T15:38:37.463762,0.1840379999293873,0.0,0.0,0.0,37.3,0.2
755,2025-12-05T15:38:37.470410,0.23676099999647704,0.0,0.0,0.5,37.8,0.0
756,2025-12-05T15:38:37.477037,0.18442700002196943,0.0,0.0,-0.5,37.3,0.1
757,2025-12-05T15:38:37.483763,0.1861310000776939,0.0,0.0,0.0,37.3,0.1
758,2025-12-05T15:38:37.490420,0.1956489999201949,0.0,0.0,0.0,37.3,0.1
759,2025-12-05T15:38:37.497073,0.1844460000484105,0.0,0.0,0.0,37.3,0.20000000000000004
760,2025-12-05T15:38:37.503831,0.18442700002196943,0.0,0.0,0.0,37.3,0.10000000000000003
761,2025-12-05T15:38:37.510473,0.21096399996167747,0.0,0.0,0.5,37.8,0.30000000000000004
762,2025-12-05T15:38:37.517177,0.18422400000872585,0.0,0.234375,-0.5,37.3,-0.2
763,2025-12-05T15:38:37.523850,0.18553799998244358,0.0,0.0,-1.0999999999999943,36.2,-0.30000000000000004
764,2025-12-05T15:38:37.530509,0.21081599993522104,0.0,0.0,0.0,37.3,0.1
765,2025-12-05T15:38:37.537220,0.18637200003013277,0.0,0.0,0.5999999999999943,37.3,0.0
766,2025-12-05T15:38:37.543862,0.18824099993253185,0.0,0.0,-0.5999999999999943,36.7,0.0
767,2025-12-05T15:38:37.550495,0.20068699996045325,0.0,0.0,0.0,37.8,0.0
768,2025-12-05T15:38:37.558239,0.18520499997976003,0.0,0.0,0.0,37.3,-0.20000000000000004
769,2025-12-05T15:38:37.564900,0.18507499999032007,0.0,0.0,1.1000000000000014,38.4,-0.2
770,2025-12-05T15:38:37.571538,0.18451999994795187,0.0,0.0,0.0,37.3,0.2
771,2025-12-05T15:38:37.578171,0.18900099996699282,0.0,0.0,0.0,37.3,0.2
772,2025-12-05T15:38:37.584771,0.1845570000114094,0.0,0.0,0.5999999999999943,37.3,0.1
773,2025-12-05T15:38:37.591390,0.18372400006683165,0.0,0.0,0.5,37.8,0.2
774,2025-12-05T15:38:37.598012,0.1856860000089,0.0,0.0,0.0,37.8,-0.2
775,2025-12-05T15:38:37.604692,0.18451999994795187,0.0,0.0,-0.5,37.3,-0.1
776,2025-12-05T15:38:37.611340,0.1877600000170787,0.0,0.0,-0.5999999999999943,36.7,0.0
777,2025-12-05T15:38:37.618238,0.18755700000383513,0.0,0.0,0.5999999999999943,37.3,0.0
778,2025-12-05T15:38:37.624945,0.1880390000223997,0.0,0.0,0.0,37.3,0
779,2025-12-05T15:38:37.631639,0.18681599999581522,0.0,0.0,0.0,37.3,0.30000000000000004
780,2025-12-05T15:38:37.638361,0.18583500002478104,0.0,0.0,-0.5999999999999943,36.7,-0.20000000000000004
781,2025-12-05T15:38:37.644988,0.1846679999744083,0.0,0.0,0.0,37.3,-0.10000000000000003
782,2025-12-05T15:38:37.651615,0.18542700001944468,0.0,0.0,0.0,37.3,0.1
783,2025-12-05T15:38:37.658249,0.18587100009881397,0.0,0.0,-0.6000000000000014,37.8,0.0
784,2025-12-05T15:38:37.664828,0.1877969999668494,0.0,0.0,-1.0999999999999943,36.7,0.0
